date,value
2023-01-03,997792.3
2023-01-04,997822.0000000001
2023-01-05,997762.6000000001
2023-01-06,997950.7000000001
2023-01-09,997990.3000000002
2023-01-10,998148.7000000001
2023-01-11,998089.3
2023-01-12,998059.6000000001
2023-01-13,998198.2000000002
2023-01-16,998109.1000000002
2023-01-17,998267.5000000001
2023-01-18,998505.1000000001
2023-01-19,998544.7000000002
2023-01-20,999010.0000000001
2023-01-30,998940.7000000001
2023-01-31,998950.6000000001
2023-02-01,1001279.1000000002
2023-02-02,1000899.1000000002
2023-02-03,1001064.1000000002
2023-02-06,1000780.1000000002
2023-02-07,1004132.1000000002
2023-02-08,1003269.1000000002
2023-02-09,1007826.1000000002
2023-02-10,1011068.1000000002
2023-02-13,1016576.1000000002
2023-02-14,1016577.8100000002
2023-02-15,1016124.8100000003
2023-02-16,998556.8100000003
2023-02-17,1000556.8100000003
2023-02-20,1002003.8100000003
2023-02-21,1003880.8100000003
2023-02-22,1005104.8100000003
2023-02-23,1003439.8100000003
2023-02-24,1006229.8100000002
2023-02-27,993864.3000000003
2023-02-28,1005136.3000000003
2023-03-01,1013084.3000000003
2023-03-02,1012033.7700000003
2023-03-03,1006259.7700000003
2023-03-06,1002879.7700000003
2023-03-07,993271.3300000002
2023-03-08,1004182.3300000002
2023-03-09,1014237.3300000002
2023-03-10,1002302.7200000002
2023-03-13,995219.7200000002
2023-03-14,983720.7200000002
2023-03-15,994185.8900000002
2023-03-16,991311.8900000001
2023-03-17,987284.8900000002
2023-03-20,978751.8500000002
2023-03-21,995764.8500000002
2023-03-22,1008661.8500000002
2023-03-23,1000475.6700000002
2023-03-24,999948.6700000002
2023-03-27,994438.6700000002
2023-03-28,988270.4500000002
2023-03-29,975603.4500000002
2023-03-30,967726.4500000002
2023-03-31,973058.9000000001
2023-04-03,969290.8500000001
2023-04-04,969511.6500000001
2023-04-06,969694.0500000002
2023-04-07,969818.8500000001
2023-04-10,969751.6500000001
2023-04-11,969790.05
2023-04-12,969886.0500000002
2023-04-13,969953.2500000002
2023-04-14,970049.2500000001
2023-04-17,970126.0500000002
2023-04-18,970327.6500000001
2023-04-19,970337.2500000001
2023-04-20,970308.4500000001
2023-04-21,970433.2500000001
2023-04-24,970423.6500000001
2023-04-25,970452.4500000001
2023-04-26,970481.2500000001
2023-04-27,970673.2500000002
2023-04-28,970874.8500000001
2023-05-04,968954.8500000002
2023-05-05,968954.8500000002
2023-05-08,968351.8500000002
2023-05-09,964750.8500000002
2023-05-10,968702.8500000002
2023-05-11,973407.8500000002
2023-05-12,969902.8500000002
2023-05-15,974158.8500000002
2023-05-16,968378.8500000002
2023-05-17,978721.8500000002
2023-05-18,982978.8500000002
2023-05-19,980175.8500000002
2023-05-22,980442.8500000002
2023-05-23,978330.8500000002
2023-05-24,977828.7300000002
2023-05-25,979784.7300000002
2023-05-26,980240.7300000002
2023-05-29,971988.3000000003
2023-05-30,975111.3000000002
2023-05-31,970840.3000000003
2023-06-01,972781.0200000003
2023-06-02,981710.0200000003
2023-06-05,991063.0200000003
2023-06-06,974424.1400000002
2023-06-07,985074.1400000001
2023-06-08,980726.1400000002
2023-06-09,970142.6300000002
2023-06-12,979948.6300000002
2023-06-13,982971.6300000002
2023-06-14,979971.9100000001
2023-06-15,975158.9100000001
2023-06-16,972666.9100000003
2023-06-19,963076.7800000003
2023-06-20,953721.7800000003
2023-06-21,947494.7800000003
2023-06-26,945915.3900000001
2023-06-27,968560.3900000001
2023-06-28,972997.3900000001
2023-06-29,984725.2900000002
2023-06-30,998871.2900000002
2023-07-03,1004351.2900000002
2023-07-04,1019708.0000000002
2023-07-05,1016123.0000000002
2023-07-06,1026537.0000000002
2023-07-07,1021734.5800000002
2023-07-10,1016060.5800000002
2023-07-11,1020270.5800000002
2023-07-12,1011129.9900000002
2023-07-13,1017663.9900000002
2023-07-14,1010566.9900000001
2023-07-17,1016345.8400000001
2023-07-18,1024112.8400000001
2023-07-19,1027983.8400000001
2023-07-20,1021410.9500000002
2023-07-21,1018615.9500000002
2023-07-24,1025942.9500000002
2023-07-25,1043075.8200000001
2023-07-26,1042964.8200000001
2023-07-27,1036581.8200000001
2023-07-28,1048671.59
2023-07-31,1076956.59
2023-08-01,1069130.9000000001
2023-08-02,1087712.4800000002
2023-08-03,1087664.4800000002
2023-08-04,1084883.79
2023-08-07,1076917.5000000002
2023-08-08,1081926.5000000002
2023-08-09,1067376.5000000002
2023-08-10,1084639.2600000002
2023-08-11,1063503.2600000002
2023-08-14,1064246.2600000002
2023-08-15,1061976.3800000004
2023-08-16,1067198.3800000004
2023-08-17,1083292.7400000002
2023-08-18,1087330.6100000003
2023-08-21,1092702.6100000003
2023-08-22,1082732.6100000003
2023-08-23,1075725.6700000002
2023-08-24,1066100.6700000004
2023-08-25,1048942.6700000004
2023-08-28,1065507.6900000004
2023-08-29,1107105.6900000004
2023-08-30,1113209.6900000004
2023-08-31,1111399.7400000002
2023-09-01,1114240.7400000002
2023-09-04,1139843.7400000002
2023-09-05,1124786.2900000003
2023-09-06,1122456.2900000003
2023-09-07,1120639.2900000003
2023-09-08,1107020.56
2023-09-11,1103106.56
2023-09-12,1094931.56
2023-09-13,1089881.1800000002
2023-09-14,1081766.1800000002
2023-09-15,1085187.1800000002
2023-09-18,1107516.5500000003
2023-09-19,1094165.5500000003
2023-09-20,1089648.5500000003
2023-09-21,1084205.9500000002
2023-09-22,1095499.9500000002
2023-09-25,1087618.9500000002
2023-09-26,1085597.4700000002
2023-09-27,1091379.4700000002
2023-09-28,1102956.4700000002
2023-10-09,1091937.3600000003
2023-10-10,1087892.3600000003
2023-10-11,1094679.36
2023-10-12,1098701.8600000003
2023-10-13,1080224.1700000002
2023-10-16,1080364.1700000002
2023-10-17,1078038.0000000002
2023-10-18,1061621.0000000002
2023-10-19,1063958.0000000002
2023-10-20,1064644.1400000001
2023-10-23,1049112.1400000001
2023-10-24,1081726.1400000001
2023-10-25,1098997.5300000003
2023-10-26,1100639.5300000003
2023-10-27,1106122.5300000003
2023-10-30,1113941.1
2023-10-31,1112635.1
2023-11-01,1121441.1
2023-11-02,1124292.4800000002
2023-11-03,1133376.4800000002
2023-11-06,1148763.4800000002
2023-11-07,1160449.3900000001
2023-11-08,1169295.3900000001
2023-11-09,1157595.3900000001
2023-11-10,1149261.61
2023-11-13,1154118.61
2023-11-14,1151867.61
2023-11-15,1149485.2500000002
2023-11-16,1149458.2500000002
2023-11-17,1158093.2500000002
2023-11-20,1175098.9200000002
2023-11-21,1183533.9200000002
2023-11-22,1170320.9200000002
2023-11-23,1170627.5500000003
2023-11-24,1162101.5500000003
2023-11-27,1162873.5500000003
2023-11-28,1176980.7800000003
2023-11-29,1176148.7800000003
2023-11-30,1169209.7800000003
2023-12-01,1170569.7800000003
2023-12-04,1187957.7800000003
2023-12-05,1175494.7800000003
2023-12-06,1189508.54
2023-12-07,1177628.54
2023-12-08,1148417.54
2023-12-11,1152240.54
2023-12-12,1163609.54
2023-12-13,1167051.54
2023-12-14,1172018.83
2023-12-15,1175855.83
2023-12-18,1171812.83
2023-12-19,1170825.06
2023-12-20,1177023.06
2023-12-21,1191665.06
2023-12-22,1182908.76
2023-12-25,1163332.76
2023-12-26,1149458.76
2023-12-27,1150754.1300000001
2023-12-28,1162124.1300000001
2023-12-29,1184260.1300000001
